net,length_um
bgc_3.comp_row.B\[11\],80.69
bgc_3.lfsr_row.seed_mem\[8\],80.69
bgc_8.lfsr_row.seed_mem\[9\],80.69
bgc_15.col_reg.q\[4\],80.4
clknet_leaf_3_clk,80.23
adder_tree._0714_,80.18
bgc_0.lfsr_row.seed_mem\[8\],80.18
bgc_11.lfsr_row.seed_mem\[9\],80.18
bgc_14.lfsr_row.seed_mem\[8\],80.18
bgc_8.col_reg.q\[5\],80.18
bgc_13.lfsr_col.seed_mem\[8\],80.08
adder_tree.r\[6\]\[0\],79.72
bgc_12.lfsr_row.seed_mem\[9\],79.67
bgc_6.comp_row.B\[5\],79.67
bgc_10.final_counter._16_,79.62
clknet_leaf_70_clk,79.62
bgc_15.lfsr_col.seed_mem\[10\],79.57
adder_tree.r\[4\]\[10\],79.11
bgc_5.col_reg.q\[11\],79.06
bgc_8.col_reg.q\[11\],79.06
adder_tree.r\[0\]\[6\],79.01
bgc_2.col_reg.q\[0\],79.01
bgc_8.lfsr_row.seed_mem\[4\],79.01
clknet_leaf_97_clk,78.6
adder_tree.r\[15\]\[6\],78.55
bgc_13.lfsr_col.seed_mem\[5\],78.5
bgc_7.prev_step_output\[2\],78.5
bgc_8.lfsr_col.seed_mem\[3\],78.5
clknet_leaf_53_clk,78.5
bgc_1.lfsr_row.seed_mem\[3\],78.45
bgc_11.lfsr_row.seed_mem\[3\],78.4
bgc_14.comp_row.B\[9\],78.4
bgc_1.comp_row.B\[11\],77.99
bgc_15.col_reg.q\[9\],77.99
clknet_leaf_6_clk,77.99
bgc_13.lfsr_col.seed_mem\[4\],77.94
bgc_7.col_reg.q\[11\],77.94
bgc_8.comp_row.B\[8\],77.94
bgc_10.lfsr_col.seed_mem\[5\],77.89
bgc_15.comp_row.B\[8\],77.89
bgc_12.comp_row.B\[5\],77.84
bgc_1.lfsr_row.seed_mem\[6\],77.48
bgc_5.col_reg.q\[10\],77.43
bgc_0.comp_row.B\[1\],77.38
bgc_13.lfsr_row.seed_mem\[7\],77.38
bgc_14.lfsr_col.seed_mem\[8\],77.38
bgc_7.lfsr_row.seed_mem\[9\],77.38
clknet_leaf_124_clk,77.33
bgc_15.lfsr_col.seed_mem\[8\],77.28
bgc_11.lfsr_col.seed_mem\[4\],76.97
bgc_1.lfsr_col.seed_mem\[4\],76.92
bgc_5.col_reg.q\[7\],76.92
bgc_11.col_reg.q\[11\],76.87
adder_tree.r\[10\]\[10\],76.82
bgc_2.comp_row.x,76.82
clknet_leaf_134_clk,76.82
bgc_15.comp_row.B\[4\],76.72
bgc_5.lfsr_col.seed_mem\[9\],76.72
bgc_5.lfsr_row.seed_mem\[7\],76.36
clknet_leaf_57_clk,76.36
adder_tree.r\[4\]\[0\],76.31
bgc_9.col_reg.q\[5\],76.31
bgc_8.lfsr_row.seed_mem\[11\],76.26
bgc_9.lfsr_row.seed_mem\[5\],76.26
bgc_2.lfsr_col.seed_mem\[8\],76.21
clknet_leaf_54_clk,76.21
bgc_13.col_reg.q\[4\],76.16
bgc_15.col_reg.q\[6\],76.16
bgc_0.comp_row.B\[2\],75.75
bgc_11.comp_row.B\[11\],75.75
bgc_12.comp_row.B\[3\],75.75
bgc_10.col_reg.q\[11\],75.7
bgc_3.lfsr_row.seed_mem\[10\],75.7
bgc_5.lfsr_row.seed_mem\[3\],75.7
bgc_7.col_reg.q\[3\],75.7
bgc_15.lfsr_row.seed_mem\[3\],75.65
bgc_7.lfsr_row.seed_mem\[2\],75.65
adder_tree._0697_,75.6
adder_tree.r\[0\]\[11\],75.6
bgc_12.comp_row.B\[2\],75.6
res_mem_inst.slot\[13\].slot_reg.mode\[1\],75.6
bgc_9.lfsr_col.seed_mem\[8\],75.19
bgc_13.lfsr_col.seed_mem\[6\],75.14
res_mem_inst.slot\[7\].slot_reg.mode\[1\],75.14
bgc_11.lfsr_row.seed_mem\[6\],75.09
bgc_11.lfsr_row.seed_mem\[7\],75.09
bgc_14.lfsr_row.seed_mem\[5\],75.09
bgc_4.col_reg.q\[11\],75.09
bgc_5.lfsr_row.seed_mem\[1\],75.09
clknet_leaf_39_clk,75.04
bgc_15.comp_row.B\[10\],74.73
bgc_10.col_reg.q\[2\],74.68
bgc_13.col_reg.q\[5\],74.68
bgc_6.comp_row.B\[1\],74.68
adder_tree.r\[15\]\[11\],74.63
bgc_15.lfsr_col.seed_mem\[7\],74.63
bgc_10.lfsr_col.seed_mem\[4\],74.58
bgc_14._02_,74.58
adder_tree.r\[9\]\[0\],74.53
bgc_9.comp_row.B\[4\],74.53
bgc_13.lfsr_row.seed_mem\[5\],74.48
res_mem_inst._020_,74.48
bgc_1.final_counter._16_,74.12
bgc_13.lfsr_col.seed_mem\[2\],74.07
bgc_5.lfsr_col.seed_mem\[5\],74.07
adder_tree._0232_,74.02
bgc_1.col_reg.q\[9\],74.02
bgc_15.col_reg.q\[11\],74.02
bgc_8.col_reg.q\[7\],74.02
bgc_14.prev_step_output\[0\],73.97
bgc_13.comp_row.B\[7\],73.92
bgc_12.comp_row.B\[10\],73.61
adder_tree.r\[8\]\[0\],73.56
bgc_12.col_reg.q\[5\],73.56
bgc_9.lfsr_row.seed_mem\[2\],73.51
clknet_leaf_166_clk,73.51
bgc_12.prev_step_output\[10\],73.46
bgc_2.lfsr_row.seed_mem\[2\],73.46
bgc_5.prev_step_output\[0\],73.46
bgc_7.lfsr_col.seed_mem\[2\],73.46
bgc_9.lfsr_col.seed_mem\[10\],73.46
bgc_10.col_reg.q\[8\],72.95
bgc_11.lfsr_col.seed_mem\[1\],72.95
clknet_leaf_43_clk,72.95
bgc_0.comp_row.B\[7\],72.9
bgc_15.col_reg.q\[10\],72.9
bgc_8.comp_row.B\[2\],72.9
adder_tree.r\[4\]\[8\],72.85
bgc_14.lfsr_row.seed_mem\[2\],72.85
bgc_7.lfsr_col.seed_mem\[11\],72.85
bgc_7.lfsr_row.seed_mem\[6\],72.8
res_mem_inst._040_,72.8
bgc_5.col_reg.q\[4\],72.44
bgc_7.lfsr_col.seed_mem\[0\],72.44
bgc_0.comp_row.B\[6\],72.39
bgc_15.comp_row.B\[3\],72.39
bgc_4.col_reg.q\[10\],72.39
bgc_13.lfsr_col.seed_mem\[0\],72.34
bgc_2.lfsr_row.seed_mem\[8\],72.34
bgc_9.comp_row.B\[8\],72.34
adder_tree._0107_,72.29
bgc_11.lfsr_row.seed_mem\[2\],72.29
bgc_2.lfsr_row.seed_mem\[7\],72.29
clknet_leaf_44_clk,72.29
clknet_leaf_85_clk,72.29
bgc_15.prev_step_output\[1\],72.24
adder_tree.r\[9\]\[6\],71.88
bgc_8.lfsr_row.seed_mem\[2\],71.88
bgc_8.lfsr_col.seed_mem\[8\],71.83
adder_tree._0501_,71.78
bgc_10.col_reg.q\[6\],71.78
bgc_11.lfsr_col.seed_mem\[6\],71.78
bgc_15.lfsr_row.seed_mem\[6\],71.78
bgc_2.lfsr_row.seed_mem\[6\],71.78
adder_tree._0079_,71.73
adder_tree._0384_,71.73
bgc_10.col_reg.q\[3\],71.73
bgc_12.col_reg.q\[8\],71.73
bgc_14.lfsr_row.seed_mem\[4\],71.32
bgc_5.col_reg.q\[2\],71.32
bgc_2.lfsr_col.seed_mem\[7\],71.27
bgc_4.col_reg.q\[9\],71.27
bgc_9.col_reg.q\[3\],71.27
adder_tree._0171_,71.22
clknet_leaf_145_clk,71.22
adder_tree.r\[10\]\[11\],71.17
bgc_0.comp_row._12_,71.17
bgc_1.lfsr_row.seed_mem\[1\],71.17
bgc_10.lfsr_col.seed_mem\[8\],71.17
bgc_5.comp_col._07_,71.17
adder_tree._0166_,71.12
bgc_11.col_reg._018_,71.12
bgc_9.lfsr_col.seed_mem\[2\],71.12
res_mem_inst._014_,71.12
adder_tree.r\[11\]\[0\],70.76
bgc_8.comp_row.B\[3\],70.76
bgc_9.comp_row.B\[7\],70.71
adder_tree._0436_,70.66
bgc_15.col_reg.q\[3\],70.66
bgc_2.comp_row.B\[11\],70.66
clknet_leaf_18_clk,70.66
bgc_10.col_reg.q\[7\],70.61
bgc_15.lfsr_col.seed_mem\[5\],70.61
bgc_6.col_reg.q\[0\],70.61
bgc_7.prev_step_output\[10\],70.61
bgc_9.comp_row.B\[5\],70.61
adder_tree._0682_,70.56
bgc_12.lfsr_row.seed_mem\[5\],70.56
bgc_14.lfsr_row.seed_mem\[3\],70.56
adder_tree.r\[14\]\[0\],70.2
adder_tree._0267_,70.15
bgc_11.comp_row.B\[5\],70.1
bgc_12.prev_step_output\[9\],70.1
bgc_3.col_reg.q\[9\],70.1
adder_tree.r\[11\]\[6\],70.05
bgc_4.lfsr_col.seed_mem\[11\],70
bgc_15.lfsr_row.seed_mem\[0\],69.64
adder_tree.r\[13\]\[0\],69.59
bgc_1.comp_row.B\[10\],69.59
bgc_7.col_reg.q\[1\],69.59
bgc_12.col_reg.q\[9\],69.54
bgc_1.lfsr_col.seed_mem\[3\],69.49
bgc_12.col_reg.q\[3\],69.49
bgc_13.lfsr_col.seed_mem\[9\],69.49
bgc_6.comp_row.B\[10\],69.44
bgc_12.col_reg.q\[10\],69.08
adder_tree.r\[13\]\[7\],69.03
bgc_0.comp_row._11_,68.93
bgc_5.lfsr_row.seed_mem\[5\],68.93
adder_tree._0016_,68.88
bgc_5.final_counter._01_,68.88
bgc_1.col_reg.q\[7\],68.52
bgc_13.lfsr_row.seed_mem\[4\],68.52
bgc_10.comp_row.B\[4\],68.47
bgc_11.col_reg.q\[6\],68.47
bgc_4.comp_row.B\[7\],68.47
adder_tree.r\[12\]\[0\],68.42
bgc_1.comp_row.B\[5\],68.42
bgc_12.comp_row.B\[6\],68.42
adder_tree.r\[13\]\[9\],68.37
bgc_12.col_data_in\[11\],68.37
bgc_15.comp_row.B\[5\],68.37
bgc_7.comp_row.B\[6\],68.37
bgc_11.lfsr_row.seed_mem\[5\],67.86
bgc_2.prev_step_output\[2\],67.86
bgc_13.comp_row.B\[8\],67.81
bgc_15.col_reg._036_,67.81
bgc_1.lfsr_row.seed_mem\[4\],67.76
bgc_6.lfsr_row.seed_mem\[1\],67.76
clknet_leaf_139_clk,67.4
bgc_12.col_reg.q\[4\],67.35
bgc_8.prev_step_output\[0\],67.35
adder_tree._0667_,67.3
bgc_3.prev_step_output\[1\],67.3
bgc_9.final_counter._21_,67.3
adder_tree._0467_,67.25
bgc_14.lfsr_row.seed_mem\[7\],67.25
bgc_3.lfsr_col.seed_mem\[3\],67.25
adder_tree.r\[2\]\[9\],66.79
adder_tree._0184_,66.74
bgc_1.comp_row.B\[9\],66.74
bgc_10.col_reg.q\[4\],66.74
bgc_14.comp_row.B\[3\],66.74
adder_tree.r\[6\]\[10\],66.69
bgc_15.lfsr_col.seed_mem\[4\],66.69
bgc_15.lfsr_row.seed_mem\[2\],66.69
bgc_10.lfsr_row.seed_mem\[8\],66.64
bgc_13.col_reg.q\[3\],66.64
bgc_2._03_,66.64
bgc_10.comp_row.B\[6\],66.33
res_mem_inst.out_active_select\[0\],66.23
bgc_14.comp_row.B\[1\],66.18
bgc_5.lfsr_row.seed_mem\[9\],66.18
bgc_11.col_data_in\[1\],66.13
bgc_4.comp_row.B\[4\],66.08
adder_tree.r\[10\]\[9\],65.72
bgc_3.final_counter._21_,65.72
bgc_9.lfsr_col.seed_mem\[7\],65.72
clknet_leaf_15_clk,65.72
adder_tree.r\[6\]\[7\],65.67
adder_tree._0383_,65.62
bgc_11.col_reg.q\[2\],65.62
bgc_3.lfsr_row.seed_mem\[6\],65.62
bgc_6.lfsr_col.seed_mem\[2\],65.62
bgc_1.lfsr_col.seed_mem\[0\],65.57
bgc_11.col_reg.q\[5\],65.57
clknet_leaf_140_clk,65.57
bgc_2.final_counter._21_,65.21
adder_tree.r\[15\]\[10\],65.06
adder_tree.r\[15\]\[3\],65.06
bgc_11.prev_step_output\[2\],65.06
bgc_12.prev_step_output\[1\],65.06
bgc_4.col_reg.q\[6\],65.06
bgc_9.lfsr_row.seed_mem\[1\],65.06
adder_tree._0397_,65.01
adder_tree.r\[3\]\[10\],65.01
bgc_12.col_reg.q\[2\],65.01
bgc_14.lfsr_col.seed_mem\[5\],65.01
bgc_14.lfsr_row.seed_mem\[10\],65.01
bgc_15.prev_step_output\[2\],65.01
bgc_3.col_data_in\[0\],65.01
bgc_9.col_reg.q\[7\],65.01
res_mem_inst.slot\[9\].slot_reg.mode\[1\],65.01
bgc_4.comp_col.A\[1\],64.96
bgc_9.comp_row._02_,64.96
adder_tree.r\[1\]\[7\],64.83
bgc_4.comp_row.B\[2\],64.6
bgc_5.col_reg.q\[5\],64.6
bgc_1.lfsr_col.seed_mem\[6\],64.55
bgc_11.comp_row.B\[3\],64.55
bgc_6.lfsr_row.seed_mem\[2\],64.55
adder_tree.r\[1\]\[0\],64.5
adder_tree.r\[6\]\[9\],64.5
bgc_2.lfsr_col.seed_mem\[5\],64.5
bgc_6.lfsr_row.seed_mem\[8\],64.5
bgc_0.col_reg.q\[4\],64.45
bgc_13.lfsr_col.seed_mem\[7\],64.45
bgc_6.comp_row.B\[7\],64.45
bgc_7.comp_row.B\[4\],64.04
res_mem_inst.step_done_trigger,64.04
adder_tree.r\[1\]\[10\],63.99
bgc_0.col_reg.q\[11\],63.99
bgc_2.lfsr_row.seed_mem\[1\],63.99
adder_tree.r\[14\]\[6\],63.94
bgc_2.lfsr_row.seed_mem\[10\],63.94
clknet_leaf_172_clk,63.94
bgc_10.lfsr_col.seed_mem\[6\],63.89
bgc_7.col_data_in\[1\],63.89
adder_tree.r\[1\]\[4\],63.48
adder_tree.r\[5\]\[6\],63.43
bgc_12.comp_row.B\[7\],63.43
bgc_2.col_reg.q\[4\],63.43
bgc_6.lfsr_col.seed_mem\[5\],63.43
adder_tree.r\[5\]\[0\],63.38
bgc_0.comp_row.B\[10\],63.38
bgc_13.prev_step_output\[8\],63.38
bgc_13.prev_step_output\[9\],63.38
bgc_6.comp_row.B\[6\],63.38
bgc_7.comp_row.B\[2\],63.38
adder_tree.r\[6\]\[3\],63.33
bgc_2.col_reg._000_\[9\],63.33
bgc_2.comp_row.B\[3\],63.33
bgc_9.lfsr_col.seed_mem\[3\],63.33
bgc_10.lfsr_row.seed_mem\[10\],63.28
bgc_12.lfsr_row.seed_mem\[10\],63.28
adder_tree.r\[12\]\[6\],62.97
bgc_10.comp_row.B\[5\],62.92
bgc_11.comp_row.B\[10\],62.87
bgc_5.col_reg.q\[9\],62.87
bgc_6.lfsr_col.seed_mem\[8\],62.87
adder_tree.r\[14\]\[11\],62.82
bgc_11.comp_row.B\[4\],62.82
adder_tree.r\[1\]\[9\],62.77
bgc_0.lfsr_col.seed_mem\[10\],62.77
bgc_15.lfsr_col.seed_mem\[9\],62.77
bgc_0.final_counter._01_,62.72
bgc_13.col_data_in\[11\],62.72
bgc_7.lfsr_row.seed_mem\[1\],62.72
adder_tree._0162_,62.36
adder_tree.r\[1\]\[2\],62.36
bgc_10.comp_row.B\[7\],62.36
adder_tree.r\[14\]\[5\],62.31
adder_tree.r\[15\]\[5\],62.31
bgc_8.comp_row.B\[4\],62.31
bgc_1.col_reg.q\[10\],62.26
bgc_11.comp_row.B\[9\],62.26
bgc_12.col_reg.q\[6\],62.26
bgc_3.lfsr_col.seed_mem\[11\],62.26
res_mem_inst._003_,62.26
bgc_11.comp_row.B\[2\],62.21
bgc_13.comp_row.B\[3\],62.21
bgc_5.col_reg.q\[8\],62.21
bgc_11.comp_col._11_,62.16
bgc_9.lfsr_row.seed_mem\[11\],62.16
bgc_11.col_reg.q\[10\],61.75
bgc_14.col_reg.q\[1\],61.75
adder_tree._0690_,61.7
bgc_15.comp_row.B\[6\],61.7
bgc_3.lfsr_col.seed_mem\[4\],61.7
clknet_leaf_127_clk,61.7
dec_inst.en_out\[2\],61.65
bgc_1.col_reg.q\[2\],61.19
adder_tree._0344_,61.14
bgc_3.comp_row.B\[0\],61.14
bgc_15.final_counter._21_,61.09
adder_tree.r\[10\]\[6\],60.88
adder_tree.r\[7\]\[0\],60.86
bgc_9.col_reg.q\[6\],60.73
bgc_3.col_reg.q\[11\],60.68
clknet_leaf_122_clk,60.68
bgc_11.col_reg.q\[4\],60.63
bgc_12.lfsr_col.seed_mem\[11\],60.63
bgc_12.prev_step_output\[8\],60.63
bgc_8.col_reg.q\[8\],60.63
adder_tree._0204_,60.58
bgc_11.lfsr_col.seed_mem\[3\],60.58
bgc_6.lfsr_row.seed_mem\[6\],60.58
bgc_0.lfsr_row.seed_mem\[5\],60.53
bgc_2.comp_row._12_,60.53
bgc_2.lfsr_col.seed_mem\[10\],60.53
bgc_11.col_reg.q\[3\],60.07
bgc_15.lfsr_row.seed_mem\[11\],60.07
bgc_15.prev_step_output\[0\],60.07
bgc_14.lfsr_col.seed_mem\[7\],60.02
bgc_3.col_reg.q\[2\],60.02
bgc_3.lfsr_col.seed_mem\[7\],60.02
bgc_6.comp_row.B\[8\],60.02
bgc_15.col_data_in\[11\],59.97
bgc_9.lfsr_row.seed_mem\[7\],59.97
adder_tree._0051_,59.92
adder_tree._0705_,59.92
bgc_4.comp_row.B\[8\],59.92
bgc_4.prev_step_output\[10\],59.56
bgc_6.col_reg.q\[6\],59.51
bgc_7.col_reg.q\[4\],59.51
bgc_11.lfsr_col.seed_mem\[11\],59.46
bgc_14.lfsr_col.seed_mem\[6\],59.46
bgc_15.lfsr_row.seed_mem\[7\],59.46
adder_tree._0036_,59.41
adder_tree._0095_,59.41
bgc_11.comp_row._03_,59.41
bgc_13.comp_row.B\[2\],59.41
bgc_15.comp_col._03_,59.41
bgc_5.comp_row.B\[11\],59.41
bgc_12.lfsr_row.seed_mem\[8\],59.36
bgc_14.col_data_in\[0\],59.36
bgc_11.col_reg.q\[7\],59
bgc_11.prev_step_output\[3\],59
bgc_2.final_counter._09_,59
bgc_4.lfsr_col.seed_mem\[6\],59
adder_tree.r\[15\]\[0\],58.95
bgc_12.prev_step_output\[2\],58.95
bgc_5.lfsr_row.seed_mem\[2\],58.95
bgc_7.col_reg.q\[10\],58.95
bgc_7.col_reg.q\[2\],58.95
bgc_7.comp_row.B\[8\],58.95
adder_tree.r\[2\]\[4\],58.9
adder_tree.r\[7\]\[9\],58.9
bgc_14.comp_row.B\[10\],58.9
bgc_7.lfsr_row.seed_mem\[7\],58.9
lfsr_enabler._07_,58.9
res_mem_inst._005_,58.9
timer_inst.cycle_cnt\[0\],58.9
clknet_leaf_184_clk,58.9
bgc_0.lfsr_col.seed_mem\[6\],58.85
bgc_11.col_reg._040_,58.85
bgc_12.lfsr_row.seed_mem\[7\],58.85
bgc_13.col_reg.q\[8\],58.85
bgc_8.comp_row.B\[11\],58.85
bgc_11.col_reg._038_,58.8
bgc_4.col_reg.q\[4\],58.72
bgc_1.comp_row.B\[3\],58.49
bgc_13.comp_row.B\[10\],58.49
bgc_10.lfsr_col.seed_mem\[7\],58.44
bgc_7.col_reg.q\[8\],58.39
bgc_7.lfsr_col.seed_mem\[5\],58.39
bgc_12.lfsr_col.seed_mem\[0\],58.34
bgc_3.lfsr_col.seed_mem\[6\],58.34
adder_tree._0533_,58.29
bgc_1.lfsr_col.seed_mem\[7\],58.29
bgc_2.lfsr_col.seed_mem\[2\],58.29
bgc_5.final_counter._21_,58.29
bgc_6.comp_row.B\[0\],58.29
adder_tree._0647_,58.24
bgc_10.lfsr_col.seed_mem\[10\],58.24
bgc_3.col_reg.q\[6\],58.24
bgc_1.comp_row.B\[8\],57.88
bgc_10.final_counter._22_,57.83
bgc_4.lfsr_col.seed_mem\[1\],57.83
bgc_6.comp_row.B\[11\],57.83
bgc_15.comp_row.B\[9\],57.78
bgc_5.lfsr_row.seed_mem\[0\],57.78
bgc_10.comp_row.B\[11\],57.73
bgc_11.lfsr_col.seed_mem\[9\],57.73
bgc_12.comp_row.B\[9\],57.73
bgc_14.col_reg.q\[6\],57.73
bgc_4.col_reg.q\[0\],57.73
adder_tree._0354_,57.68
adder_tree.r\[6\]\[4\],57.5
bgc_3.comp_row.B\[2\],57.37
bgc_0.col_reg.q\[10\],57.32
bgc_5.col_reg.q\[3\],57.32
bgc_7.comp_row.B\[3\],57.32
adder_tree.r\[5\]\[4\],57.27
bgc_3.col_reg.q\[7\],57.27
bgc_1.prev_step_output\[10\],57.22
bgc_9.comp_row.B\[3\],57.22
adder_tree.r\[1\]\[5\],57.17
bgc_1.lfsr_col.seed_mem\[1\],57.17
bgc_12.comp_row._03_,57.17
bgc_2.comp_row.B\[5\],57.17
bgc_11.comp_col.A\[10\],57.12
adder_tree.r\[2\]\[5\],56.81
adder_tree.r\[6\]\[8\],56.81
bgc_9.comp_row.B\[2\],56.81
adder_tree.r\[1\]\[3\],56.76
adder_tree.r\[15\]\[9\],56.71
bgc_8.lfsr_row.seed_mem\[7\],56.71
bgc_2.col_reg.q\[7\],56.66
bgc_2.comp_row.pe1._13_,56.66
bgc_4.comp_row.B\[5\],56.66
bgc_1.comp_row.B\[0\],56.61
bgc_7.col_reg._018_,56.61
bgc_13.col_reg.q\[7\],56.15
bgc_3.col_reg.q\[1\],56.15
bgc_5.prev_step_output\[9\],56.15
bgc_4.prev_step_output\[8\],56.1
bgc_0.lfsr_row.seed_mem\[9\],56.05
bgc_15.comp_row._03_,56.05
bgc_14.final_counter._21_,56
bgc_4.lfsr_row.seed_mem\[7\],56
bgc_6.prev_step_output\[11\],56
adder_tree.r\[14\]\[9\],55.64
bgc_13.col_reg.q\[2\],55.64
adder_tree._0270_,55.59
adder_tree.r\[0\]\[3\],55.59
bgc_13.comp_row.B\[4\],55.59
bgc_4.col_reg.q\[5\],55.59
timer_inst._07_,55.59
adder_tree._0570_,55.54
adder_tree.r\[3\]\[3\],55.54
bgc_1.col_reg.q\[3\],55.54
bgc_2.prev_step_output\[8\],55.54
bgc_3.comp_col.pe2._13_,55.54
bgc_7.final_counter._21_,55.54
bgc_7.lfsr_col.seed_mem\[10\],55.54
bgc_10.col_reg.q\[0\],55.49
bgc_3.comp_row.B\[10\],55.49
bgc_9.final_counter._01_,55.44
bgc_9.col_reg.q\[11\],55.26
adder_tree.r\[4\]\[9\],55.03
bgc_0.comp_row.B\[11\],55.03
bgc_12.lfsr_col.seed_mem\[3\],55.03
bgc_15.lfsr_row.seed_mem\[8\],55.03
bgc_4.comp_row.B\[1\],55.03
clknet_leaf_163_clk,55.03
adder_tree.r\[14\]\[1\],54.98
bgc_10.comp_row.B\[2\],54.98
bgc_13.comp_row.B\[9\],54.98
bgc_2.comp_col.pe2._15_,54.98
bgc_2.prev_step_output\[1\],54.98
bgc_5.comp_row.B\[10\],54.98
bgc_5.lfsr_row.seed_mem\[11\],54.98
bgc_10.col_reg._020_,54.93
bgc_15.col_reg.q\[2\],54.93
bgc_2.comp_row.B\[2\],54.93
bgc_8.lfsr_col.seed_mem\[7\],54.93
bgc_9.col_reg.mode\[0\],54.88
adder_tree.r\[12\]\[3\],54.52
bgc_10.lfsr_col.seed_mem\[9\],54.47
bgc_5.comp_row.B\[2\],54.47
bgc_6.col_reg.q\[1\],54.47
clknet_leaf_135_clk,54.47
bgc_2.lfsr_row.seed_mem\[9\],54.42
bgc_3.final_counter._22_,54.42
bgc_4.col_reg.q\[2\],54.42
bgc_4.comp_row.B\[3\],54.42
adder_tree._0254_,54.37
adder_tree._0289_,54.32
adder_tree._0339_,54.32
adder_tree._0534_,54.32
adder_tree._0686_,54.32
bgc_3.col_reg.q\[3\],54.32
bgc_7.col_reg.q\[6\],54.32
lfsr_enabler._03_,54.01
bgc_6.col_reg.q\[8\],53.96
bgc_9.lfsr_row.seed_mem\[10\],53.96
bgc_15.col_reg.q\[7\],53.91
bgc_2.col_reg.q\[9\],53.91
bgc_6.lfsr_col.seed_mem\[0\],53.91
res_mem_inst._039_,53.91
bgc_14.comp_row.B\[6\],53.86
bgc_5.comp_col.GR_bits\[11\],53.86
bgc_7.prev_step_output\[7\],53.86
bgc_8.comp_row.B\[10\],53.86
bgc_8.lfsr_col.seed_mem\[2\],53.86
res_mem_inst.write_counter\[1\],53.86
clknet_leaf_103_clk,53.86
bgc_0.lfsr_col.seed_mem\[1\],53.81
bgc_12.lfsr_col.seed_mem\[5\],53.81
bgc_15.comp_row.B\[7\],53.81
bgc_4.col_reg.q\[1\],53.81
bgc_9.comp_row.B\[10\],53.81
bgc_13.prev_step_output\[6\],53.76
bgc_3.lfsr_row.seed_mem\[1\],53.76
bgc_6.col_reg.q\[7\],53.35
bgc_6.lfsr_row.seed_mem\[10\],53.35
adder_tree.r\[3\]\[7\],53.3
adder_tree.r\[8\]\[9\],53.3
bgc_0.col_reg.q\[9\],53.3
bgc_14.col_reg.q\[3\],53.3
bgc_9.col_reg.q\[2\],53.3
bgc_7.prev_step_output\[9\],53.25
adder_tree._0301_,53.2
bgc_0.comp_row.B\[8\],53.2
bgc_11.lfsr_col.seed_mem\[8\],53.2
bgc_3.col_reg.q\[4\],53.2
bgc_4.comp_row.A\[1\],53.2
res_mem_inst._017_,53.2
adder_tree.r\[10\]\[3\],52.84
bgc_10.final_counter._21_,52.84
bgc_10.lfsr_row.seed_mem\[9\],52.79
bgc_2.comp_row.B\[10\],52.79
bgc_8.col_reg.q\[10\],52.79
bgc_9.col_reg.q\[8\],52.79
bgc_0.comp_row.B\[0\],52.74
bgc_12.prev_step_output\[7\],52.74
bgc_15.col_reg.q\[8\],52.74
bgc_8.comp_row.B\[5\],52.74
adder_tree.r\[12\]\[7\],52.69
bgc_10.final_counter._01_,52.69
bgc_3.col_reg.q\[8\],52.69
bgc_8.comp_row.B\[1\],52.69
adder_tree._0443_,52.64
bgc_11.final_counter._21_,52.64
bgc_3.prev_step_output\[10\],52.64
bgc_9.col_reg._018_,52.64
adder_tree.r\[7\]\[6\],52.28
bgc_4.col_reg.q\[7\],52.28
bgc_10.col_reg.q\[10\],52.23
bgc_7.col_reg.q\[9\],52.23
bgc_8.col_reg.q\[4\],52.23
clknet_leaf_30_clk,52.23
adder_tree.r\[0\]\[10\],52.18
adder_tree.r\[5\]\[5\],52.18
bgc_1.lfsr_col.seed_mem\[8\],52.18
adder_tree.r\[7\]\[10\],52.13
bgc_2.lfsr_col.seed_mem\[9\],52.13
bgc_2.prev_step_output\[0\],52.13
bgc_3.prev_step_output\[6\],52.13
bgc_5.lfsr_col.seed_mem\[11\],52.13
bgc_7.col_data_in\[11\],52.13
clknet_leaf_148_clk,52.13
bgc_7.col_reg.q\[5\],51.77
adder_tree.r\[3\]\[6\],51.67
bgc_11.lfsr_row.seed_mem\[8\],51.67
bgc_6.lfsr_col.seed_mem\[6\],51.67
clknet_leaf_12_clk,51.67
bgc_1.prev_step_output\[11\],51.62
bgc_10.prev_step_output\[10\],51.62
bgc_14.comp_row._06_,51.62
bgc_14.prev_step_output\[8\],51.62
bgc_7.prev_step_output\[3\],51.62
adder_tree._0450_,51.57
bgc_0.col_reg._018_,51.57
bgc_12.prev_step_output\[3\],51.57
bgc_8.lfsr_row.seed_mem\[10\],51.57
bgc_9.comp_row.B\[1\],51.52
bgc_4.final_counter._21_,51.16
adder_tree.r\[9\]\[7\],51.11
clknet_leaf_176_clk,51.11
adder_tree.r\[0\]\[0\],51.06
bgc_5.prev_step_output\[2\],51.06
bgc_13.comp_row.B\[11\],51.01
bgc_7.lfsr_col.seed_mem\[8\],51.01
bgc_7.lfsr_row.seed_mem\[10\],51.01
adder_tree._0137_,50.96
clknet_leaf_16_clk,50.55
bgc_0.col_reg.q\[2\],50.5
bgc_10.lfsr_col.seed_mem\[2\],50.5
bgc_10.prev_step_output\[1\],50.5
bgc_15.lfsr_col.seed_mem\[11\],50.5
bgc_3.lfsr_col.seed_mem\[9\],50.5
bgc_8.col_reg.q\[1\],50.5
clknet_leaf_47_clk,50.5
bgc_0.col_reg.q\[8\],50.45
