net,length_um
core.bgc_15.comp_row._00_,7.33
core.bgc_2.lfsr_col._00_\[10\],7.33
core.bgc_3.comp_col.GR_bits\[1\],7.33
core.bgc_3.comp_row.A\[8\],7.33
core.bgc_3.final_counter._00_\[0\],7.33
core.bgc_3.final_counter._08_,7.33
core.bgc_3.final_counter._26_,7.33
core.bgc_3.lfsr_row._00_\[9\],7.33
core.bgc_3.row_reg._003_,7.33
core.bgc_3.row_reg._007_,7.33
core.bgc_4.comp_col.A\[5\],7.33
core.bgc_4.lfsr_row._08_,7.33
core.bgc_4.lfsr_row._17_,7.33
core.bgc_5.comp_col.pe1._01_,7.33
core.bgc_5.comp_col.pe1._03_,7.33
core.bgc_5.comp_col.pe1._05_,7.33
core.bgc_7.col_data_in\[7\],7.33
core.bgc_7.col_reg._000_\[10\],7.33
core.bgc_7.comp_col.A\[3\],7.33
core.bgc_7.comp_row.A\[8\],7.33
core.bgc_7.final_counter._00_\[2\],7.33
core.bgc_7.lfsr_col._26_,7.33
core.bgc_8.comp_row.pe2._11_,7.33
core.bgc_9.col_reg._031_,7.33
core.bgc_9.final_counter._00_\[3\],7.33
core.bgc_9.lfsr_col._00_\[3\],7.33
core.bgc_9.lfsr_row._21_,7.33
core.bgc_9.row_reg._000_\[5\],7.33
core.res_mem_inst._000_,7.33
core.res_mem_inst._002_\[1\],7.33
core.res_mem_inst._044_,7.33
core.res_mem_inst.slot\[11\].slot_reg._000_\[6\],7.33
core.res_mem_inst.slot\[11\].slot_reg._000_\[7\],7.33
core.res_mem_inst.slot\[12\].slot_reg._050_,7.33
core.res_mem_inst.slot\[15\].slot_reg._018_,7.33
core.res_mem_inst.slot\[1\].slot_reg._046_,7.33
core.res_mem_inst.slot\[5\].slot_reg._000_\[9\],7.33
core.res_mem_inst.slot\[7\].slot_reg._019_,7.33
core.res_mem_inst.slot\[8\].slot_reg._000_\[6\],7.33
core.res_mem_inst.slot\[8\].slot_reg._000_\[8\],7.33
core.res_mem_inst.slot\[9\].slot_reg._000_\[5\],7.33
net638,7.295
net930,7.28
net932,7.28
net949,7.28
net952,7.28
net964,7.28
net978,7.28
net1030,7.28
net1099,7.28
net1161,7.28
net1273,7.28
net1282,7.28
net1284,7.28
net1296,7.28
net1395,7.28
net1396,7.28
net1429,7.28
net1433,7.28
net1472,7.28
net145,7.28
net179,7.28
net308,7.28
net317,7.28
net330,7.28
net341,7.28
net447,7.28
net514,7.28
net518,7.28
net519,7.28
net588,7.28
net719,7.28
net756,7.28
net847,7.28
core.adder_tree._0066_,7.28
core.adder_tree._0075_,7.28
core.adder_tree._0131_,7.28
core.adder_tree._0133_,7.28
core.adder_tree._0191_,7.28
core.adder_tree._0214_,7.28
core.adder_tree._0226_,7.28
core.adder_tree._0235_,7.28
core.adder_tree._0239_,7.28
core.adder_tree._0257_,7.28
core.adder_tree._0260_,7.28
core.adder_tree._0300_,7.28
core.adder_tree._0313_,7.28
core.adder_tree._0423_,7.28
core.adder_tree._0459_,7.28
core.adder_tree._0489_,7.28
core.adder_tree._0490_,7.28
core.adder_tree._0493_,7.28
core.adder_tree._0524_,7.28
core.adder_tree._0547_,7.28
core.adder_tree._0571_,7.28
core.adder_tree._0572_,7.28
core.adder_tree._0703_,7.28
core.bgc_0.col_reg._000_\[7\],7.28
core.bgc_0.comp_col._12_,7.28
core.bgc_0.comp_col.pe2._10_,7.28
core.bgc_0.comp_col.pe2._14_,7.28
core.bgc_0.comp_row.A\[3\],7.28
core.bgc_0.comp_row.A\[6\],7.28
core.bgc_0.lfsr_col._07_,7.28
core.bgc_0.lfsr_row._00_\[2\],7.28
core.bgc_0.lfsr_row._02_,7.28
core.bgc_0.row_reg._051_,7.28
core.bgc_1.col_reg._000_\[10\],7.28
core.bgc_1.col_reg._011_,7.28
core.bgc_1.col_reg._014_,7.28
core.bgc_1.comp_col.A\[0\],7.28
core.bgc_1.comp_col.pe1._01_,7.28
core.bgc_1.comp_row.A\[10\],7.28
core.bgc_1.comp_row.pe2._04_,7.28
core.bgc_1.final_counter._00_\[6\],7.28
core.bgc_1.final_counter._17_,7.28
core.bgc_1.lfsr_col._15_,7.28
core.bgc_1.lfsr_row._00_\[6\],7.28
core.bgc_1.lfsr_row._15_,7.28
core.bgc_1.lfsr_row._17_,7.28
core.bgc_1.lfsr_row._24_,7.28
core.bgc_1.row_reg._005_,7.28
core.bgc_1.row_reg._017_,7.28
core.bgc_1.row_reg._018_,7.28
core.bgc_1.row_reg._019_,7.28
core.bgc_1.row_reg._026_,7.28
core.bgc_1.row_reg.mode\[0\],7.28
core.bgc_10.col_reg._000_\[5\],7.28
core.bgc_10.col_reg._033_,7.28
core.bgc_10.col_reg._048_,7.28
core.bgc_10.col_reg._050_,7.28
core.bgc_10.comp_col.A\[11\],7.28
core.bgc_10.comp_col.GL_index\[0\],7.28
core.bgc_10.comp_col.pe1._03_,7.28
core.bgc_10.comp_col.pe2._05_,7.28
core.bgc_10.comp_row.pe2._00_,7.28
core.bgc_10.comp_row.pe2._01_,7.28
core.bgc_10.final_counter._08_,7.28
core.bgc_10.final_counter._15_,7.28
core.bgc_10.lfsr_col._17_,7.28
core.bgc_10.lfsr_row._06_,7.28
core.bgc_10.row_reg._014_,7.28
core.bgc_10.row_reg._023_,7.28
core.bgc_10.row_reg._027_,7.28
core.bgc_10.row_reg._047_,7.28
core.bgc_10.row_reg._050_,7.28
core.bgc_11.col_reg._024_,7.28
core.bgc_11.col_reg._044_,7.28
core.bgc_11.comp_col.A\[9\],7.28
core.bgc_11.comp_col.GL_bits\[0\],7.28
core.bgc_11.comp_col.GR_bits\[0\],7.28
core.bgc_11.comp_col.GR_index\[0\],7.28
core.bgc_11.comp_col.pe1._01_,7.28
core.bgc_11.comp_row.A\[4\],7.28
core.bgc_11.comp_row.GL_bits\[9\],7.28
core.bgc_11.comp_row.GR_bits\[10\],7.28
core.bgc_11.comp_row._01_,7.28
core.bgc_11.final_counter._00_\[10\],7.28
core.bgc_11.final_counter._02_,7.28
core.bgc_11.final_counter._23_,7.28
core.bgc_11.lfsr_col._00_\[7\],7.28
core.bgc_11.lfsr_col._26_,7.28
core.bgc_11.row_reg._019_,7.28
core.bgc_11.row_reg._026_,7.28
core.bgc_12._02_,7.28
core.bgc_12.col_data_in\[0\],7.28
core.bgc_12.comp_row.GR_index\[0\],7.28
core.bgc_12.comp_row._01_,7.28
core.bgc_12.comp_row.pe2._00_,7.28
core.bgc_12.final_counter._18_,7.28
core.bgc_12.lfsr_row._00_\[1\],7.28
core.bgc_12.lfsr_row._00_\[4\],7.28
core.bgc_12.lfsr_row._06_,7.28
core.bgc_12.lfsr_row._07_,7.28
core.bgc_12.row_reg._025_,7.28
core.bgc_12.row_reg._048_,7.28
core.bgc_13.comp_col.A\[3\],7.28
core.bgc_13.comp_col._16_,7.28
core.bgc_13.final_counter._00_\[11\],7.28
core.bgc_13.final_counter._00_\[2\],7.28
core.bgc_13.final_counter._05_,7.28
core.bgc_13.lfsr_col._15_,7.28
core.bgc_13.row_reg._000_\[2\],7.28
core.bgc_13.row_reg._000_\[8\],7.28
core.bgc_13.row_reg._024_,7.28
core.bgc_13.row_reg._039_,7.28
core.bgc_13.row_reg._050_,7.28
core.bgc_14.col_reg._000_\[3\],7.28
core.bgc_14.col_reg._003_,7.28
core.bgc_14.comp_col.pe2._00_,7.28
core.bgc_14.comp_row.pe1._04_,7.28
core.bgc_14.final_counter._00_\[11\],7.28
core.bgc_14.final_counter._00_\[3\],7.28
core.bgc_14.final_counter._00_\[6\],7.28
core.bgc_14.final_counter._08_,7.28
core.bgc_14.final_counter._23_,7.28
core.bgc_14.lfsr_col._03_,7.28
core.bgc_14.lfsr_row._00_\[5\],7.28
core.bgc_14.lfsr_row._13_,7.28
core.bgc_14.row_reg._015_,7.28
core.bgc_14.row_reg._047_,7.28
core.bgc_15.col_reg._033_,7.28
core.bgc_15.col_reg._049_,7.28
core.bgc_15.comp_col.pe1._04_,7.28
core.bgc_15.comp_col.pe1._09_,7.28
core.bgc_15.comp_row.GL_bits\[0\],7.28
core.bgc_15.comp_row.GR_bits\[2\],7.28
core.bgc_15.comp_row.pe2._10_,7.28
core.bgc_15.final_counter._00_\[5\],7.28
core.bgc_15.final_counter._11_,7.28
core.bgc_15.final_counter._24_,7.28
core.bgc_15.lfsr_row._00_\[6\],7.28
core.bgc_15.row_reg._000_\[11\],7.28
core.bgc_2.col_reg._000_\[9\],7.28
core.bgc_2.col_reg._030_,7.28
core.bgc_2.col_reg.mode\[0\],7.28
core.bgc_2.comp_col.A\[5\],7.28
core.bgc_2.comp_col.GL_bits\[7\],7.28
core.bgc_2.comp_col.GR_bits\[8\],7.28
core.bgc_2.comp_row.A\[5\],7.28
core.bgc_2.comp_row.pe1._07_,7.28
core.bgc_2.final_counter._18_,7.28
core.bgc_2.lfsr_row._00_\[0\],7.28
core.bgc_3.col_reg._045_,7.28
core.bgc_3.comp_col.pe2._06_,7.28
core.bgc_3.comp_col.pe2._17_,7.28
core.bgc_3.comp_col.x,7.28
core.bgc_3.comp_row.A\[0\],7.28
core.bgc_3.comp_row.A\[6\],7.28
core.bgc_3.final_counter._05_,7.28
core.bgc_3.final_counter._27_,7.28
core.bgc_3.lfsr_row._00_\[7\],7.28
core.bgc_3.lfsr_row._03_,7.28
core.bgc_3.row_reg._029_,7.28
core.bgc_3.row_reg._049_,7.28
core.bgc_3.row_reg._052_,7.28
core.bgc_4.col_data_in\[10\],7.28
core.bgc_4.col_reg._029_,7.28
core.bgc_4.comp_col.GR_index\[1\],7.28
core.bgc_4.comp_col.pe2._01_,7.28
core.bgc_4.comp_row.pe2._14_,7.28
core.bgc_4.lfsr_col._00_\[0\],7.28
core.bgc_4.lfsr_col._00_\[1\],7.28
core.bgc_4.lfsr_row._00_\[3\],7.28
core.bgc_4.lfsr_row._05_,7.28
core.bgc_4.lfsr_row._06_,7.28
core.bgc_4.lfsr_row._24_,7.28
core.bgc_4.row_reg._045_,7.28
core.bgc_4.row_reg._048_,7.28
core.bgc_5.col_reg._045_,7.28
core.bgc_5.comp_col.pe2._01_,7.28
core.bgc_5.comp_row.GR_index\[1\],7.28
core.bgc_5.comp_row.pe2._02_,7.28
core.bgc_5.comp_row.pe2._05_,7.28
core.bgc_5.row_reg._000_\[11\],7.28
core.bgc_5.row_reg._040_,7.28
core.bgc_6._02_,7.28
core.bgc_6.col_data_in\[3\],7.28
core.bgc_6.col_reg._002_,7.28
core.bgc_6.col_reg._048_,7.28
core.bgc_6.comp_col.A\[5\],7.28
core.bgc_6.comp_row.A\[6\],7.28
core.bgc_6.comp_row.A\[7\],7.28
core.bgc_6.comp_row.GR_bits\[10\],7.28
core.bgc_6.comp_row._18_,7.28
core.bgc_6.comp_row.pe1._00_,7.28
core.bgc_6.comp_row.pe2._11_,7.28
core.bgc_6.final_counter._17_,7.28
core.bgc_6.final_counter._18_,7.28
core.bgc_6.lfsr_col._24_,7.28
core.bgc_6.lfsr_row._00_\[2\],7.28
core.bgc_6.lfsr_row._00_\[5\],7.28
core.bgc_6.lfsr_row._00_\[8\],7.28
core.bgc_6.row_reg._052_,7.28
core.bgc_7.col_reg._046_,7.28
core.bgc_7.comp_row.GR_bits\[1\],7.28
core.bgc_7.comp_row.pe1._07_,7.28
core.bgc_7.lfsr_col._00_\[8\],7.28
core.bgc_7.row_reg._000_\[0\],7.28
core.bgc_7.row_reg._047_,7.28
core.bgc_8.col_reg._012_,7.28
core.bgc_8.col_reg._015_,7.28
core.bgc_8.comp_col._09_,7.28
core.bgc_8.comp_row.A\[4\],7.28
core.bgc_8.final_counter._20_,7.28
core.bgc_8.lfsr_col._00_\[11\],7.28
core.bgc_8.lfsr_col._16_,7.28
core.bgc_8.row_reg._050_,7.28
core.bgc_9.col_reg._050_,7.28
core.bgc_9.comp_col.GR_bits\[2\],7.28
core.bgc_9.comp_row.A\[4\],7.28
core.bgc_9.final_counter._00_\[8\],7.28
core.bgc_9.lfsr_col._04_,7.28
core.bgc_9.lfsr_col._08_,7.28
core.bgc_9.lfsr_row._10_,7.28
core.bgc_9.row_reg._052_,7.28
core.res_mem_inst._002_\[2\],7.28
core.res_mem_inst.slot\[0\].slot_reg._000_\[9\],7.28
core.res_mem_inst.slot\[0\].slot_reg._015_,7.28
core.res_mem_inst.slot\[0\].slot_reg._019_,7.28
core.res_mem_inst.slot\[10\].slot_reg._012_,7.28
core.res_mem_inst.slot\[10\].slot_reg._030_,7.28
core.res_mem_inst.slot\[10\].slot_reg._049_,7.28
core.res_mem_inst.slot\[11\].slot_reg._004_,7.28
core.res_mem_inst.slot\[12\].slot_reg._000_\[10\],7.28
core.res_mem_inst.slot\[12\].slot_reg._014_,7.28
core.res_mem_inst.slot\[12\].slot_reg._023_,7.28
core.res_mem_inst.slot\[12\].slot_reg._039_,7.28
core.res_mem_inst.slot\[13\].slot_reg._019_,7.28
core.res_mem_inst.slot\[13\].slot_reg._025_,7.28
core.res_mem_inst.slot\[13\].slot_reg._045_,7.28
core.res_mem_inst.slot\[14\].slot_reg._000_\[6\],7.28
core.res_mem_inst.slot\[14\].slot_reg._049_,7.28
core.res_mem_inst.slot\[15\].slot_reg._026_,7.28
core.res_mem_inst.slot\[15\].slot_reg._048_,7.28
core.res_mem_inst.slot\[1\].slot_reg._027_,7.28
core.res_mem_inst.slot\[1\].slot_reg._045_,7.28
core.res_mem_inst.slot\[2\].slot_reg._038_,7.28
core.res_mem_inst.slot\[3\].slot_reg._030_,7.28
core.res_mem_inst.slot\[4\].slot_reg._000_\[0\],7.28
core.res_mem_inst.slot\[4\].slot_reg._013_,7.28
core.res_mem_inst.slot\[5\].slot_reg._044_,7.28
core.res_mem_inst.slot\[6\].slot_reg._026_,7.28
core.res_mem_inst.slot\[6\].slot_reg._032_,7.28
core.res_mem_inst.slot\[6\].slot_reg._044_,7.28
core.res_mem_inst.slot\[6\].slot_reg._048_,7.28
core.res_mem_inst.slot\[6\].slot_reg._050_,7.28
core.res_mem_inst.slot\[7\].slot_reg._028_,7.28
core.res_mem_inst.slot\[8\].slot_reg._000_\[2\],7.28
core.res_mem_inst.slot\[8\].slot_reg._052_,7.28
core.res_mem_inst.slot\[9\].slot_reg._051_,7.28
core.timer_inst._01_\[10\],7.28
net9,7.28
net667,7.275
net654,7.26
net1352,7.22
net684,7.195
net637,7.18
net1359,7.14
net1356,7.06
net650,7.03
net682,7.03
core.bgc_0.comp_col._09_,6.87
net1321,6.82
net84,6.82
net370,6.82
net405,6.82
net494,6.82
net507,6.82
net537,6.82
net538,6.82
core.bgc_0.row_reg._029_,6.82
core.bgc_1.row_reg._031_,6.82
core.bgc_10.comp_col.pe1._06_,6.82
core.bgc_10.comp_row.pe1._08_,6.82
core.bgc_11.col_reg._013_,6.82
core.bgc_12.final_counter._00_\[11\],6.82
core.bgc_13.comp_col.pe1._03_,6.82
core.bgc_13.comp_row._13_,6.82
core.bgc_13.lfsr_col._04_,6.82
core.bgc_14.comp_row.GL_bits\[1\],6.82
core.bgc_14.comp_row.GL_bits\[9\],6.82
core.bgc_14.comp_row.GR_bits\[10\],6.82
core.bgc_14.comp_row.pe1._11_,6.82
core.bgc_15.comp_col.GR_bits\[7\],6.82
core.bgc_15.row_reg._033_,6.82
core.bgc_2.comp_col.GL_index\[1\],6.82
core.bgc_3.comp_row._15_,6.82
core.bgc_3.lfsr_col._04_,6.82
core.bgc_4.final_counter._06_,6.82
core.bgc_5.comp_col._16_,6.82
core.bgc_6.col_reg._037_,6.82
core.bgc_6.comp_row.GL_index\[0\],6.82
core.bgc_6.final_counter._00_\[11\],6.82
core.bgc_6.lfsr_col._12_,6.82
core.bgc_6.lfsr_row._10_,6.82
core.bgc_6.lfsr_row._14_,6.82
core.bgc_7.row_reg._023_,6.82
core.dec_inst._02_,6.82
core.lfsr_enabler._15_,6.82
core.res_mem_inst.slot\[10\].slot_reg._029_,6.82
core.res_mem_inst.slot\[14\].slot_reg._031_,6.82
core.res_mem_inst.slot\[15\].slot_reg._023_,6.82
core.res_mem_inst.slot\[15\].slot_reg._035_,6.82
core.res_mem_inst.slot\[1\].slot_reg._029_,6.82
net933,6.77
net950,6.77
net1003,6.77
net1070,6.77
net1086,6.77
net1092,6.77
net1207,6.77
net1316,6.77
net1365,6.77
net1385,6.77
net1525,6.77
net90,6.77
net121,6.77
net202,6.77
net236,6.77
net337,6.77
net364,6.77
net383,6.77
net398,6.77
net456,6.77
net462,6.77
net772,6.77
net806,6.77
net878,6.77
core.adder_tree._0069_,6.77
core.bgc_0.col_reg._000_\[8\],6.77
core.bgc_0.col_reg._010_,6.77
core.bgc_0.col_reg._052_,6.77
core.bgc_0.comp_col.GL_index\[0\],6.77
core.bgc_0.comp_col._00_,6.77
core.bgc_0.comp_row.GR_index\[2\],6.77
core.bgc_0.comp_row.GR_index\[3\],6.77
core.bgc_0.comp_row._17_,6.77
core.bgc_0.comp_row.pe1._04_,6.77
core.bgc_0.lfsr_col._00_\[6\],6.77
core.bgc_0.lfsr_col._03_,6.77
core.bgc_0.lfsr_row._01_,6.77
core.bgc_0.row_reg._000_\[11\],6.77
core.bgc_0.row_reg._000_\[5\],6.77
core.bgc_0.row_reg._024_,6.77
core.bgc_0.row_reg._046_,6.77
core.bgc_1.comp_col.pe2._00_,6.77
core.bgc_1.comp_row.GR_index\[3\],6.77
core.bgc_1.comp_row.pe2._00_,6.77
core.bgc_1.comp_row.pe2._01_,6.77
core.bgc_1.comp_row.pe2._05_,6.77
core.bgc_1.row_reg._000_\[1\],6.77
core.bgc_10.col_reg._000_\[8\],6.77
core.bgc_10.col_reg._000_\[9\],6.77
core.bgc_10.col_reg._052_,6.77
core.bgc_10.comp_row.pe1._02_,6.77
core.bgc_10.comp_row.pe1._09_,6.77
core.bgc_10.lfsr_col._22_,6.77
core.bgc_11.comp_col.A\[5\],6.77
core.bgc_11.comp_row.pe1._00_,6.77
core.bgc_11.lfsr_row._00_\[4\],6.77
core.bgc_11.lfsr_row._00_\[6\],6.77
core.bgc_11.lfsr_row._00_\[7\],6.77
core.bgc_12.col_reg._022_,6.77
core.bgc_12.col_reg._035_,6.77
core.bgc_12.comp_col.A\[8\],6.77
core.bgc_12.row_reg._038_,6.77
core.bgc_13.col_reg._037_,6.77
core.bgc_13.comp_row.A\[2\],6.77
core.bgc_14.col_data_in\[8\],6.77
core.bgc_14.lfsr_col._00_\[10\],6.77
core.bgc_14.row_reg._034_,6.77
core.bgc_15.col_reg._045_,6.77
core.bgc_15.comp_row.GL_index\[0\],6.77
core.bgc_15.lfsr_col._12_,6.77
core.bgc_15.row_reg._010_,6.77
core.bgc_2.col_reg._000_\[2\],6.77
core.bgc_2.comp_col.GL_bits\[10\],6.77
core.bgc_2.comp_row._00_,6.77
core.bgc_2.final_counter._00_\[6\],6.77
core.bgc_2.final_counter._00_\[8\],6.77
core.bgc_2.lfsr_row._00_\[1\],6.77
core.bgc_3.col_reg._051_,6.77
core.bgc_3.lfsr_col._00_\[1\],6.77
core.bgc_3.lfsr_row._02_,6.77
core.bgc_3.lfsr_row._07_,6.77
core.bgc_3.row_reg._025_,6.77
core.bgc_4.comp_col.A\[2\],6.77
core.bgc_5.comp_col.pe1._00_,6.77
core.bgc_5.comp_col.x,6.77
core.bgc_5.comp_row.A\[4\],6.77
core.bgc_5.row_reg._000_\[6\],6.77
core.bgc_6.comp_col.pe2._00_,6.77
core.bgc_6.lfsr_row._00_\[6\],6.77
core.bgc_6.lfsr_row._04_,6.77
core.bgc_6.lfsr_row._22_,6.77
core.bgc_6.lfsr_row._26_,6.77
core.bgc_7.col_reg._000_\[7\],6.77
core.bgc_7.comp_row.GL_bits\[1\],6.77
core.bgc_8.col_reg._000_\[4\],6.77
core.bgc_8.comp_col._17_,6.77
core.bgc_8.row_reg._036_,6.77
core.bgc_9.lfsr_row._19_,6.77
core.res_mem_inst.slot\[0\].slot_reg._021_,6.77
core.res_mem_inst.slot\[10\].slot_reg.mode\[0\],6.77
core.res_mem_inst.slot\[13\].slot_reg._014_,6.77
core.res_mem_inst.slot\[13\].slot_reg._032_,6.77
core.res_mem_inst.slot\[14\].slot_reg._047_,6.77
core.res_mem_inst.slot\[1\].slot_reg._028_,6.77
core.res_mem_inst.slot\[1\].slot_reg._044_,6.77
core.res_mem_inst.slot\[3\].slot_reg._000_\[6\],6.77
core.res_mem_inst.slot\[3\].slot_reg._006_,6.77
core.res_mem_inst.slot\[3\].slot_reg._039_,6.77
core.res_mem_inst.slot\[4\].slot_reg._023_,6.77
core.res_mem_inst.slot\[5\].slot_reg._000_\[5\],6.77
core.res_mem_inst.slot\[6\].slot_reg._004_,6.77
core.res_mem_inst.slot\[7\].slot_reg._033_,6.77
core.res_mem_inst.slot\[9\].slot_reg._015_,6.77
net895,6.72
net908,6.72
net934,6.72
net937,6.72
net1013,6.72
net1022,6.72
net1044,6.72
net1048,6.72
net1093,6.72
net1119,6.72
net1142,6.72
net1164,6.72
net1179,6.72
net1180,6.72
net1202,6.72
net1224,6.72
net1229,6.72
net1243,6.72
net1251,6.72
net1275,6.72
net1293,6.72
net1317,6.72
net1323,6.72
net1324,6.72
net1332,6.72
net1425,6.72
net1470,6.72
net1473,6.72
net1478,6.72
net1489,6.72
net1508,6.72
net1509,6.72
net95,6.72
net103,6.72
net148,6.72
net177,6.72
net183,6.72
net182,6.72
net199,6.72
net229,6.72
net243,6.72
net252,6.72
net254,6.72
net270,6.72
net296,6.72
net373,6.72
net378,6.72
net392,6.72
net395,6.72
net465,6.72
net484,6.72
net503,6.72
net535,6.72
net574,6.72
net578,6.72
net591,6.72
net598,6.72
net622,6.72
net720,6.72
net742,6.72
net745,6.72
net776,6.72
net838,6.72
net874,6.72
core.adder_tree._0015_,6.72
core.adder_tree._0091_,6.72
core.adder_tree._0125_,6.72
core.adder_tree._0145_,6.72
core.adder_tree._0290_,6.72
core.adder_tree._0363_,6.72
core.adder_tree._0365_,6.72
core.adder_tree._0366_,6.72
core.adder_tree._0367_,6.72
core.adder_tree._0380_,6.72
core.adder_tree._0389_,6.72
core.adder_tree._0399_,6.72
core.adder_tree._0412_,6.72
core.adder_tree._0438_,6.72
core.adder_tree._0614_,6.72
core.adder_tree._0639_,6.72
core.adder_tree._0640_,6.72
core.bgc_0.col_reg._000_\[2\],6.72
core.bgc_0.col_reg._000_\[3\],6.72
core.bgc_0.col_reg._017_,6.72
core.bgc_0.col_reg._021_,6.72
core.bgc_0.col_reg._023_,6.72
core.bgc_0.col_reg._050_,6.72
core.bgc_0.comp_col.GL_bits\[10\],6.72
core.bgc_0.comp_col._19_,6.72
core.bgc_0.comp_col.pe2._06_,6.72
core.bgc_0.comp_row.GL_index\[0\],6.72
core.bgc_0.comp_row.GR_bits\[0\],6.72
core.bgc_0.final_counter._07_,6.72
core.bgc_0.final_counter._10_,6.72
core.bgc_0.final_counter._20_,6.72
core.bgc_0.lfsr_col._04_,6.72
core.bgc_0.lfsr_col._16_,6.72
core.bgc_0.lfsr_row._06_,6.72
core.bgc_0.row_reg._015_,6.72
core.bgc_0.row_reg._048_,6.72
core.bgc_1._03_,6.72
core.bgc_1.col_reg._000_\[6\],6.72
core.bgc_1.col_reg._045_,6.72
core.bgc_1.comp_row.GL_index\[0\],6.72
core.bgc_1.final_counter._00_\[10\],6.72
core.bgc_1.lfsr_col._01_,6.72
core.bgc_1.lfsr_col._22_,6.72
core.bgc_1.lfsr_row._00_\[4\],6.72
core.bgc_1.lfsr_row._00_\[5\],6.72
core.bgc_1.row_reg._044_,6.72
core.bgc_10.col_reg._029_,6.72
core.bgc_10.comp_row.pe2._04_,6.72
core.bgc_10.final_counter._00_\[0\],6.72
core.bgc_10.lfsr_col._00_\[1\],6.72
core.bgc_10.lfsr_col._00_\[2\],6.72
core.bgc_10.lfsr_row._00_\[2\],6.72
core.bgc_10.lfsr_row._12_,6.72
core.bgc_10.row_reg._000_\[3\],6.72
core.bgc_11.col_reg._005_,6.72
core.bgc_11.comp_col.A\[11\],6.72
core.bgc_11.comp_row.GR_bits\[9\],6.72
core.bgc_11.final_counter._05_,6.72
core.bgc_11.row_reg._000_\[11\],6.72
core.bgc_11.row_reg._000_\[5\],6.72
core.bgc_11.row_reg._023_,6.72
core.bgc_11.row_reg._028_,6.72
core.bgc_12.col_reg._000_\[7\],6.72
core.bgc_12.col_reg._050_,6.72
core.bgc_12.comp_row._17_,6.72
core.bgc_12.final_counter._24_,6.72
core.bgc_12.lfsr_col._00_\[9\],6.72
core.bgc_12.lfsr_col._12_,6.72
core.bgc_12.lfsr_row._00_\[10\],6.72
core.bgc_12.lfsr_row._10_,6.72
core.bgc_12.lfsr_row._23_,6.72
core.bgc_12.row_reg._000_\[5\],6.72
core.bgc_12.row_reg._021_,6.72
core.bgc_12.row_reg._023_,6.72
core.bgc_13.col_data_in\[9\],6.72
core.bgc_13.col_reg._000_\[4\],6.72
core.bgc_13.col_reg._021_,6.72
core.bgc_13.comp_row.GR_index\[3\],6.72
core.bgc_13.comp_row.pe1._05_,6.72
core.bgc_13.comp_row.pe2._17_,6.72
core.bgc_13.final_counter._00_\[10\],6.72
core.bgc_13.lfsr_col._06_,6.72
core.bgc_13.lfsr_col._24_,6.72
core.bgc_13.lfsr_row._13_,6.72
core.bgc_13.row_reg._012_,6.72
core.bgc_13.row_reg._032_,6.72
core.bgc_13.row_reg._033_,6.72
core.bgc_13.row_reg._035_,6.72
core.bgc_13.row_reg._036_,6.72
core.bgc_14.comp_col.GR_index\[1\],6.72
core.bgc_14.comp_row._19_,6.72
core.bgc_14.comp_row.pe2._17_,6.72
core.bgc_14.final_counter._24_,6.72
core.bgc_14.lfsr_col._14_,6.72
core.bgc_14.lfsr_col._18_,6.72
core.bgc_14.lfsr_row._03_,6.72
core.bgc_14.lfsr_row._09_,6.72
core.bgc_14.row_reg._000_\[4\],6.72
core.bgc_15.col_reg._012_,6.72
core.bgc_15.col_reg._013_,6.72
core.bgc_15.comp_col.pe1._02_,6.72
core.bgc_15.comp_col.pe2._00_,6.72
core.bgc_15.comp_col.pe2._10_,6.72
core.bgc_15.comp_row.A\[7\],6.72
core.bgc_15.comp_row.GR_bits\[1\],6.72
core.bgc_15.final_counter._05_,6.72
core.bgc_15.final_counter._08_,6.72
core.bgc_15.final_counter._19_,6.72
core.bgc_15.lfsr_col._20_,6.72
core.bgc_15.lfsr_row._00_\[7\],6.72
core.bgc_15.lfsr_row._15_,6.72
core.bgc_15.row_reg._000_\[6\],6.72
core.bgc_15.row_reg._003_,6.72
core.bgc_15.row_reg._004_,6.72
core.bgc_15.row_reg._022_,6.72
core.bgc_15.row_reg._024_,6.72
core.bgc_15.row_reg._030_,6.72
core.bgc_15.row_reg._046_,6.72
core.bgc_2.col_reg._020_,6.72
core.bgc_2.comp_col.A\[8\],6.72
core.bgc_2.comp_col.pe2._06_,6.72
core.bgc_2.comp_row.A\[9\],6.72
core.bgc_2.comp_row.GR_bits\[0\],6.72
core.bgc_2.comp_row._18_,6.72
core.bgc_2.comp_row.pe1._08_,6.72
core.bgc_2.lfsr_col._00_\[7\],6.72
core.bgc_2.lfsr_col._05_,6.72
core.bgc_2.lfsr_row._24_,6.72
core.bgc_2.row_reg._001_,6.72
core.bgc_2.row_reg._005_,6.72
core.bgc_2.row_reg._022_,6.72
core.bgc_2.row_reg._030_,6.72
core.bgc_2.row_reg._045_,6.72
core.bgc_3.col_reg._047_,6.72
core.bgc_3.comp_col.A\[3\],6.72
core.bgc_3.comp_col.GL_bits\[0\],6.72
core.bgc_3.comp_col.GL_bits\[8\],6.72
core.bgc_3.comp_col.pe1._02_,6.72
core.bgc_3.comp_col.pe2._03_,6.72
core.bgc_3.comp_row.A\[1\],6.72
core.bgc_3.comp_row._19_,6.72
core.bgc_3.final_counter._25_,6.72
